,text,label
457,Some Precautions You Should Take,1
458,Avg mileage of the car   ,2
459,Automatic or manual?,2
460,If your ignition warning light comes on and the engine temperature rises quickly the belt that drives the alternator and water pump could have broken. This is a serious problem. Stop right away and give us a call on. Do not restart your engine.,1
461,By downloading the TMSC App you not only get to access all the critical info that you need while traveling with your Tata Motors car but also earn  SOUL Points which can be redeemed for exciting rewards. Download the app from Google Play or App Store now!  DriveWithSOUL ,3
462,mariwala Hi Prateek we would really like to know what went wrong. Please elaborate on your concern and also share your contact information vehicle model and dealer details via DM so that we can better assist with your concern. ,3
463,"""RT LeicsPoliceRPU This morning sees the arrival of a new car to our fleet!! OT06 a Vauxhall Insignia VXR!! Another tool in our box to ke ""1",0
464,Put the car in reverse it should not grind. (not a major issue)     ,4
465,"Safalta ka size hua bada - Tata Trucks ki IAL truck range aaye behtar Pusher Lift Axle aur behtar Suspension ke saath!
 GoIAL ",3
466,Mr. Smith Yeah right. ,2
467,"""Personality vs. Pocketbook Should you lease finance or pay cash for your next car?  NewCar ",0
468,assistance providers from information,1
469,VakhariaNisarg We really appreciate your valuable input and have shared it with our team for further consideration. ),3
470,Jaick56972615 Hi Rekha thank you for writing to us.  LevelNexSUV is available in Moroccan Blue Vermont Red Glasgow Grey Seattle Silver Calgary White Etna Orange here  (12),3
471,5. Hollow roof causing tin like noise in rains which is very irritating ,4
472,Like any other moving part on your car the brake system is intended to wear out over a designated period of time. Brakes are vital for safe stopping so when they display any symptoms of issues like squealing squeaking or a soft brake pedal   it should be inspected by a professional mechanic as soon as possible. While minor problems can cause squeaking or squealing noises once the brakes start grinding it s a definite sign they need to be replaced.,4
473,"Do not forget you can see it in the flesh at our Derby dealership ""1",0
474,RT oxfordevsummit We spoke to TataMotors MD Guenter Butschek about his thoughts on the 'e-ecosystem' and the collaboration needed to adv ,3
475,Do not let the salesperson pressure you into making a quick decision even if the salesperson tells you that the car will probably be gone by the next day.,0
476,arshpath Hi Arshit stay tuned to our website and social media pages to catch the latest updates. ,3
477,If you can safely exit the car raise the hood and hang something white out the window or tie it to a side view mirror to alert other drivers to proceed around you.,1
478,A No I still need to take it.,2
479,Wait inside the car and use your cell phone to ask for help. If you don t have the number of any repair shop ask for the police help. Remember not to open the door for any unknown person except for emergency personnel or a uniformed police officer.,1
480,Our lowest rate is .99% call We Drive for details. Don t get fooled by dealer s low interest loan offers. Usually you give up a rebate when you finance for a special dealer rate that raises the overall cost of purchasing your vehicle.,0
481,What are the interior whether leather fittings    ,4
482,Call for help,1
483,priyatayal4 Hi we have taken up Mr. Rahul's concern and our team is diligently working to get it resolved. You can rest assured that it will be addressed at the earliest.,3
484,BarigadaSrikant Hi Srikant we would really like to know what went wrong. Please elaborate on your concern and also share your vehicle model contact information vehicle chassis number and dealer details via DM so that we can better assist with your concern.,3
485,What is the USP of this car?,2
486,By asking the seller these questions you ll gain insight into what s happened over the lifetime of your next potential car and what type of investment you ll have to make in the years to come. Arming yourself with this information will help you make a confident and informed decision about whether the car you re looking at is the right one for you.,0
487,RT jtperformanceIN Some start their day with an alarm clock. Then there are those who drive a JTP. Head to  now! ,3
488,Is it safe ,2
489,Are automatic options available with the same car,2
490,sarunpsabu Hi do let us know the specifics of your query for us to take this forward.,3
491,When The Breakdown Occurs,1
492,Alternator Has Fault,1
493,Some insurers provide temporary car insurance of between one and  days which you could take out to test drive a car for a longer period.            ,2
494,"""Who loves that 'new car' smell??? ",0
495,raghuveer78626 Hi Raghuveer we have shared your issue to the concerned team. They will contact you on priority.,3
496,Mulashi Maharashtra India,1
497,If you ve got a problem with your battery there s a good chance it ll be down to lots of short journeys or a poor electrical connection. Battery faults are the most common cause of breakdown ,1
498,Now today[protected] its shutdown again at aroundkm plus whats the problem is not rectify yet. ,1
499,How long will the drive be,2
500,"Young kids are full of energy especially when they are with their friends! Our buses come with  safety features so that kids can be their energetic selves without you worrying about them hurting themselves!
 TataSkoolBus ",3
501,We actively benchmark energy and environmental performance among our own plants as well as industry peers in order to adopt the best practices for maximum positive impact on the environment.  SustainabilityMonth  ConnectingAspirations ,3
502,The truck jam on road in running time.,4
503,This issue i am facing since my first day and not its enough. I need the replacememt at any cost. ,1
504,3) need compensation for metal harassment i am facing due to faulty product,1
505,and again after  week again same problem is repeated the took my car to showroom at baramati automotive,4
506,Do you have a Used Vehicle Information Package? (For purchases in Ontario),0
507,Tata sales team is Worst I was getting a lot of problems while purchasing a car.,4
508,Submit a Complaint,1
509,Steer clear at the first sign of trouble,1
510,? Exit the vehicle on the passenger s side. It is,1
511,TheGuwahatiGirl Hi Chinmoyee thank you for writing to us. As per company policy we cannot disclose any information pertaining to our future product strategies. Stay tuned to our website and social media pages to catch the latest updates.,3
512,cyatin43 Hi Yatin we are disappointed to hear this and would like to help you. Kindly provide your car chassis number contact information and dealer details via DM as it will help us to have the relevant team contact you for further assistance.,3
513,Will there be anyone else in the car when i test drive?,2
514,Kaisa bhi ho mausam aur jaisa bhi ho terrain Desh ke Truck bas aage badhein.  deshketruck ,3
515,My self suresh sawant i have purchased tata sumo gold on .08.2018. ,4
516,bilalahmed9630 That's awesome Bilal! Do share more pictures and videos from your journeys with the Tata Tiago. We would be glad to see them. ),3
517,Waiting for your prompt response!!,4
518,Flashlight and extra batteries (these should be checked often),1
519,Inoperable Accessories,0
520,And gave mind blowing mileage too.Just that we should account longer time drive due to lesser power of Nano.Tata  you guys made mistake of stopping it .,0
521,greeneyezman Hi Prashanth we have received your details via DM and have responded to it. We request you to check the same.,3
522,Steering alignment check if the steering is aligned properly by doing a test drive( also notice the free play of the steering          ,4
523,However some companies may bicker over this policy.[4] Regardless inform the company immediately explain the incident state where and how the car broke down and ask for a replacement vehicle.,1
524,What average does it give,2
525,after servicing it twice in company service station in third service it was identified that a clamp was missing from very first day (Told by your officials)! ,4
526,Every time service dealer either updates the software or clears the logs. Issue remains same. ,4
527,1- heavy vibrations just after start,4
528,10. Failed Emissions Test,4
529,Aim to spend up to  minutes on a test drive. You need time to evaluate how well the car runs and whether the car suits your lifestyle. If a private seller hesitates invite them along for the ride. They ll appreciate the chance to keep a watchful eye on their vehicle.,0
530,In Asheville I went out to the car one morning and it wouldn t start. After a few minutes of diagnostic workBrian determined that the starter was dead.,1
531,How about a cigarette lighter cup holder and interior? Are they complete and clean?       ,4
532,relation good have a confirmed to Transporter or to a bulk buyers in that case,2
533,What mileage does the car provide?,2
534,From discoloration to chipping to scratches auto paint defects are some of the most visible car problems to have. While most are a nuisance keep in mind that rust spots can lead to major structural damage if left unchecked.,4
535,Safety features of the car ,2
536,Can I get the test drive from my doorstep or I need to come to the showroom?  ,2
537,Do the rear defrost and heating elements work?    ,4
538,During k (Feb-18) service there was a noise from engine side and for this,4
539,Could you help familiarize me with the vehicle in terms of adjusting to a comfortable seating position learning the controls etc?,2
540,To check the clutch put the car in second or third while standing still and release the clutch the vehicle should nudge and shut off if you have issues with the clutch plate or the assembly then your car will keep on moving instead of stopping        ,4
541,It's normal and a safety feature.,4
542,DSChauh54573033 Thank you for helping us with the requested details. We have shared them with our team and they ll soon connect with you to assist further.,3
543,ApNaYaT Hi Nilesh we would really like to look into the concern you have raised. Please share your vehicle model contact details car chassis number &amp; dealer information via DM so that we can connect with you for further help.,3
544,I went to service center but they could not satisfied my concern. ,1
545,They took Rs - from me(Rs  as cash and Rs - for my old car) and given me receipt of Rs - only. ,4
546,Steering System,0
547,So finally i have bought a faulty vehicle by paying lakhs of money who will be the responsible for this...???,1
548,Do you have a CARFAX Canada report?,0
549,3) The amount for the taxi would be refunded.,1
550,The engine runs best when air and fuel properly mix and burn in the combustion chamber. To efficiently complete this process a series of fuel and ignition system components must work together. Though many moving parts help an engine run properly engine sputtering or misfiring is one of the leading problems. To reduce engine misfiring or sputtering issues make sure to replace fuel and ,4
551,"""We are committed to the government s e-mobility mission by  and continue to work in a collaborative manner to facilitate faster adoption of electric vehicles and to build a sustainable future for India  the spokesperson added.",0
552,A I want to take the car up to freeway speed.,2
553,"Parents worry about the safety of their children more than anything else in the world! That's why all our school buses come with unique safety features that ensure maximum protection and care for your children!
 TataSkoolBus ",3
554,Despite vehicle advances it's likely you ll have a car breakdown at some point such as a blown tire from a nail or roadway debris. Stay safe by being prepared for such emergencies. Kits are inexpensive and may be bought at discount or drug stores.,1
555,We had purchased tata nexon in the month of july . On nd day itself moisture content was accumulating in the left headlamp. It was informed that any issue will be rectified on the st service. They did not attend the issue. ,4
556,seller it's Rp.280.000.000 and will give you some bonus like cash back and car cover,0
557,He told me that when Tiago engine got heat then fuel tank stop supplying fuel to engine.,1
558, cars  carlease  ,0
559,Prepping for car breakdowns,1
560,Flash emergency lights,1
561,Again i visted for this and it was resolved but again bluetooth issue not working,4
562,Is the safety technology an upgraded version in this model?,2
563,The problem Engine overheating ,4
564,Take a moment to see how easy it is to pair your phone to the car's Bluetooth and if the vehicle is equipped with voice recognition take a look at how well it works and responds to your requests.,2
565,All of our vehicles go thru an extensive mechanical safety inspection We take pride in delivering cars that meet and exceed industry standards for reconditioning. Our used cars inspection are made available to our customers. So if you are considering a used car please ask for your complimentary safety inspection report.,0
566,"""Dave C. picked up the keys to his new  Kia Soul! Looking sharp Dave!  newcar  kiasoul  soul  andersonkia  ",0
567,Lift up the pad or carpet in the trunk and check for rust.     ,4
568,A How can I get my driver's license?,2
569,MehtaNavneet Hi Mehta we would really like to know what went wrong. Please elaborate on your concern via DM so that we can better assist you with it. ,3
570,A Can I take it on the freeway to check for acceleration?,2
571,deepak_salotra These are some impressive pictures Deepak! Keep sharing more pictures and videos of your journeys with your Tata Tiago.  ,3
572,ankush82 Hi Ankush we are disappointed to hear this and would like to help you. Kindly provide your contact information via DM as it will help us to have the relevant team contact you for further assistance.,3
573,Tata Motors   quality of the product [Resolved],4
574,Putting petrol in a diesel car for instanceis a serious mistake that can cause havoc and lead to extensive engine damage.,1
575,"""Alex dies in the sun Rulex_19 accidentally wins $20 brandonkarlis ACTUALLY SHOWS UP Amanda is Forest Gump and  ",0
576,Make a note of your location and the surrounding area and call ourhour breakdown line onor from your mobile a pay phone or a motorway emergency phone when it is safe to do so. Lines openhours a daydays a week. Calls will be recorded.,1
577,Later a Mahindra RSA calls me aroundpm and informs that the towing truck along with a custody person had been arranged and that they would be providing the taxi to our destination OOTY. After some time the rd party taxi operator arranged by Mahindra called me and said that we would have to pay a -way charge for the trip to OOTY and the car would be sent from Mysore which iskm away from Gundlupet. ,1
578,buyer oke (walking follow the buyer to the show room),0
579,Car Buyer Ok!,0
580,Tata Winger  Seater has individual AC vents to keep all the family members calm and comfortable. (12) ,3
581,We are proud to showcase our Tata Super ACE EV to the Delhi Transport Minister &amp; other officials at the Delhi Urban Mobility Lab which aims to create a shared electric and connected mobility future.  ConnectingAspirations  ElectricMobility ,3
582,Engine crank problems Sometimes it is difficult to start the car as the engine is rather slow and sluggish and makes a cranking sound This is also due to a problematic battery and is one reason why the car won t start will face major battery related issues in the long run As soon as your vehicle starts making such a noise this is a sign of the car batter not working well and the experts should be called to deal with the issue ,4
583,If you didn t ask for something like a new paint job or a dealer-installed accessory then be adamant about not paying for it.,0
584,While most tires become flat after striking an object or being punctured it s possible for simple wear and tear to be the main source. Extend your tire's lifespan by keeping them properly rotated as recommended by your vehicle manufacturer. Generally rotating tires every  miles (or when you change your engine oil) is the best advice.,4
585,Car breakdown comes without giving any warning. So don t let it surprise you. Keep some tools and equipment within the vehicle to tackle emergency situations. Keep a first aid kit a charged battery a flashlight a spare tire fire extinguisher and water.,1
586,Read more Vehicle breakdown intimation letter? - Vehicle broken down & reported late to workAsk Me Fast at ,1
587,So please give suggestions to me what can i do? I m very sad about your service n car manufacturer by tata motors. Only  km running car created such big problem like leakage n break fail... ,4
588,Explore your favourite destinations with your entire family in comfort of Tata Winger  seater. (12) ,3
589,If it has not already will the car pass safety and emissions?     ,4
590,vshivam9 Hi Vishwas we never want our customers to have such an experience with us. Please share your contact details and the dealer information via DM so that our team can connect with you to assist further.,3
591,Mr. Smith Oh. I know I'm ready. I have been practicing in my driveway all week.,2
592,Excessive Oil Consumption,4
593,HighTension Leads,1
594,I have been facing issues with the non-linear acceleration of the car every time when it is in reverse mode and also at times during it is moving forward in -3 gear (Auto mode). ,4
595,AbhayNDwivedi We are glad to hear this and are honored to have customers like you Abhay! Keep your love flowing for Tata motors and do not forget to share pictures of your journeys with the  LevelNexSUV.  ,3
596,sakindian Hi Shailesh we are disappointed to know about the experience you have had. Please share your contact information vehicle chassis number and dealer details via DM so that our team can connect with you for quicker assistance.,3
597,The all-new Tata INTRA assures driving Pleasure because it comes with ergonomically designed seats air conditioned cabin and amazing interiors. Get more details here    TataIntra  Indias1stCompactTruck ,3
598,Raman1063Raman Hi Raman sorry for the inconvenience. Simply click the link to message us via a DM ,3
599,Is there any way to get rid of these..,4
600,1. Initially i was shown a car before registration with chassis no. But i was given with a different car of chassis no which was not shown to me before registration which indicates the vehicle has been changed. ,4
601,What i believe which is causing this problem is the computer algorithm for auto fuel injection. You should hire better engineers.,4
602,  Promise a follow-up call to confirm the appointment,2
603,To know more click-   ConnectingAspirations  TigorEV ,3
604,Can someone explain this!!! ,4
605,Since the day of purchase i have encountered numerous problems in the car and since then it has been in the company service for -8 times in span of this  months.,4
606,Its seems to big safety and quality issue of TATA motors.,1
607,I was charged rs  for standard checks dtc check up. ,4
608,How low can you go on the price?,2
609,While it still takes an errant rock or some other heavy catalyst many car windshields are rolling off the assembly line with stress defects that make them more vulnerable to damage. Small ones may seem like a cosmetic problem but any cracks can potentially compromise the structural integrity of your vehicle.,4
610,ow i can run break fail car yaa waiting for one month it very poor service provided by tata motors. I m really very regreat about your very low service to me. ,4
611,There is some odd fluid smell in your garage Cause - Probably some fluid leak somewhere Check the floor under the car ,4
612,How much mileage does it give?  ,2
613,Also there are many many minor issue with the quality of car. ,4
614,Is the vehicle sturdy,2
615,jainkoushik31 Hi Koushik we are disappointed to know about the experience you have had. Please share your contact information vehicle chassis number and dealer details via DM so that our team can connect with you for quicker assistance. ,3
616,"Discover o ""1",0
617,RaviPat93230099 Hi Ravi we are really delighted to see your love for the Harrier. Keep sharing your thoughts with us for the SUV that is  AboveAll. We would be glad to hear them. ),3
618,stayconnekt Hi Vinay we want to help you with this. Kindly DM us your contact number so that we can forward your concern to the relevant team.,3
619,so can you hear me now I am sorry that is right for the tigor EV is currently not possible we will let you know I will inform you once that is open can I have your name and reference number but I was told from the leadership that is available for test drive is not ready for test drive get for travel purposes,2
620,I did a thing yesterday. ??  I d like to introduce everyone to  Zazu . He s a  RAV4... which of course RAV are m  ,0
621,Front wiper water sprinkler are also not working properly. ,4
622,6. Central locking not responding sometime ,4
623,Customer No. Are you not listening to me? I will pay the correct price which is $27000. What do you say? If the answer is no I want to get to another dealership before it gets too late.,0
624,Hi i am use last  months tiago i am very happy to see mileage in odometer showing  to  kml ,4
625,Punctures are known to occur even at the lowest speed and even the newest models of car are not immune to it.,1
626,The much-awaited Hyundai Grand i10 Nios has finally launched in India. For all you need to know Visit   ,0
627,seller okay here is the key for you to test drive.,0
628,My nexon xza+ delivered on . Yesrerday onwards automatic gear not changing from first gear and it resulted in traffic block three times ,4
629,Yesterday while coming back from jodhpur with a postoperative case it breakdown near buch kalan of jodhpur dist. At aboutpm.,1
630,"Oh. That's point makes me confused. Thank you RM1. Sometimes I see they use ""has broken"" sometimes ""broke"". Now I see. Thank you.",1
631,3. Engine over heat ,4
632,"A dealer might ask you to sign a document saying that you are purchasing the car ""as is."" Remember that a dealer is not allowed to sell a car ""as is"" under District of Columbia law. So even if you have signed a document saying that you have purchased the car ""as is"" you cannot give up your legal rights as a consumer under the implied warranty of merchantability.",0
633,I am pretty sure that it is because of defective material or else how is...,4
634,Although starter motors are usually tough and robust they do fail eventually. But as long as you get your car serviced regularly any potential faults should get picked up before they cause you any problems.,1
635,rathodketan1449 Hi we understand that our team has connected with you and taken a note of your concern. Rest assured that they will definitely provide an apt resolution for the same. We appreciate your patience in the meantime.,3
636,STOCK New  Reg Metallic,0
637,yes you can also contact directly from where your friend has received history I am extremely sorry I am not able to help you on the test track ok thank you ok thank you send it nothing nothing just wanted to test,2
638,Desh ke saarthi ab banenge atmanirbhar Tata Motors ki Samarth Saarthi Kalyan Yojana ke saath. Ye yojana saarthiyo aur unke parivaar ki sampatti ki salah se lekar bachchon ki shiksha parivar ki suraksha aur swasthya ke kalyan ka plan karti hai.  Samarth ,3
639,May I test-drive the car?,0
640,vaibhava                                                               DM                    ,3
641,Drum or rotor too thin (Mfr. Specs),0
642,What are the car features?,2
643,What is the speed ,4
644,"""Check out our latest prestige cars ",0
645,It's been nearlyyears but they kept saying the same thing. ,1
646,B Okay first I'm going to need you to fill out the paperwork.,2
647,You can also lessen your stress with a set of emergency numbers ready so that you don t have to look them up. These include loved ones police and your roadside assistancenumber. Keep them in your phone as well as on a paper attached to your insurance and registration info. ,1
648,"""RT TCHarrisonFord Old vs new! What are your thoughts on the new Puma? ??",0
649,Your car breaking down on a busy highway or interstate not only puts you at risk but other drivers as well. With cars SUVs and semis zooming by it s easy to panic. So what should you do if your car breaks down on the highway?,1
650,raaajaaa15 Hi Debasish we never want our customers to have such an experience with us. Please share your contact details and car chassis number via DM so that our team can connect with you to assist further.,3
651,Some new rattle inside the car Cause - You have hit a humppothole large enough to shake some parts loose Solution - Locate the sound source Buy some sound deadening adhesive (If you are a miser you can go for a chewing gum for small applications) Apply it to places yourself only if you can put back the parts you pull out ,4
652, I m not sure what time I will be able to come by. But I ll stop by,2
653,Does the car have power steering ?,2
654,10. Will You Deliver the Vehicle?,0
655,seller yes it is so do you like it? how about the color? we have four difference colour for this car there are white cream black green,0
656,car breakdown,1
657,Notebook and pencil,1
658,Failure warning light broken,0
659,B OK after you sign this card we will take a spin. Make sure you buckle your seatbelt!,2
660,NishantSinghx Hi Nishant thank you for writing to us. We would like to inform you that the Tata Nexon has always been a very safe car as it comes with a lap belt for the middle passenger. To know more about the safety features of the  LevelNexSUV (12),3
661,About a minute later my dad spots flames coming out of the air conditioning vents veers onto the side of the road and we bail out as fast as possible.seconds after that and the whole car is ablaze.,1
662,When I get the same problem and feel with the Second-hand Car.,4
663,Beyond off-the-line acceleration does the vehicle provide good second-effort acceleration between -40 mph?,2
664,Turn off the vehicle and allow it to rest.,1
665,As a loyal customer of tata i purchase tata tiago xz diesel chassis no from surat gujaratth oct. ,1
666,sumitma12091990 Hi Sumit we regret the inconvenience caused. Kindly DM us your vehicle variant location &amp; contact details &amp; our team will contact you.,3
667,VikramAdityas Hi Aditya the wearable Key feature is available on the top-end Nexon XZA+ variant. This feature is not available on the lower trims. Stay tuned on our website  for latest updates on the product features.,3
668,All time they charge and last time they provide a paid amc as permanent solution to it...,1
669,How s the braking system of the vehicle?,2
670,I have purchased tvs wego in march  for my daughter when i have the vehicle for first service i noticed vehicle is pulling one side. ,4
671,This is very unsafe to drive,4
672,rajeefmk Hi Muhammed we are glad to hear that your concern has been resolved. If you require any further assistance feel free to get back to us and we would be happy to help.,3
673,smukh2001 Hi Saurabh we never want our customers to have such an experience with us. Please share your contact details and the dealer information via DM so that our team can connect with you to assist further. ,3
674,2. A Sputtering Engine,4
675,GaganSi67752815 Hi Gagan we sincerely apologize for the inconvenience caused however we have responded to your concern via DM. We request you to check and acknowledge the same.,3
676,I booked XUV fromAMMaytoPMMay. My BOOKING ID is JPS6VUSB0. I paid a total ofINR includingas the security deposit. We started to OOTY atam on th May with kids wife and elderly parents. After travellingkilometers the vechicle started showing signs of bad clutch.,1
677,AkarshAsok Hi Akarsh we have responded to your concern via DM and have shared it with our team. They will soon connect with you and address the same.,3
678,Hi i am ramanathan natarajan have taken delivery of a new tata nexon xma bearing the registration number tn14s1488 from concorde chennai omr showroom on jan th .,4
679,2- vehicle takes few seconds to pick up power changing gear,4
680,How is Maruti Alto  compared with Tata Nano?,0
681,What is the condition of your vehicles?,0
682,Check that the windows move up and down easily and that the seats move back and forward properly.,0
683,It happens so many time while driving and that is life threatening as while overtaking the car suddenly stops the acceleration and there is a pause in speed (During acceleration car jerks and feels like fuel supply is suddenly cut off).,1
684,I already mention both the above issue at the time of st serviceing but my problem is not solved.,4
685,I live in agra and i have purchased my harrier from ashok auto sales ltd. its only been a month and many problems are occuring. ,4
686,mahavirjadhav Hi Mahavir we never want our customers to have such an experience with us. Please share your contact details and desired car model via DM so that our team can connect with you to assist further.,3
687,The steering wheel is vibrating Cause - Unbalanced wheel probably due to some rough road action In worst cases it's a faulty steering rack ,4
688,Kevin I do not even want to talk about it.My car broke down. ,1
689,Monsoon is on its way. Venture on to an unforgettable road trip with your entire family in comfort of Tata Winger S. (12) ,3
690,down the street!,2
691,Salesperson,2
692,and i have to drive at night in an emergency... I am scared to drive thiscar now... ,1
693,abhishekjnayak Hi Abhishek we would really like to look into the concern you have raised. Please share your contact details and car chassis number via DM so that we can connect with you for further help.,3
694," TPIRPostYourPrize  NewCar ""1",0
695,Driving Officer Whoa! Get out! [What?] Get out! I'm driving back to the office.,2
696,From the date when i bought this car to today i faced too many problems on hilly area and sometimes on plain roads. The car suddenly stops sometimes on hilly area ,1
697,Tata Ace Steel Container is a durable and extremely reliable OEM container which comes with best-in-class  year warranty to ensure great performance long life span and maximum safety of goods.  TataAce  TataAceContainer ,3
698,"My present situation might explain a present or future problem so I would say ""Sorry I ca not offer you a ride. My car has broken? down.""",1
699,7. Steering making rubber clinching sound,4
700,Air Conditioning,1
701,1-[protected] and they assured me to provide technician with in hour. ,1
702,Normal AC Charging via    V AC single phase charger.,0
703,1. Roof top wrapped with glossy black is in pieces and looks very bad.,4
704,"""RT BigCheddarBob1 Work hard play hard",0
705,amolsolao Hi Amol we understand that our team has connected with you and taken a note of your concern. Rest assured that they will definitely provide an apt resolution for the same. We appreciate your patience in the meantime.,3
706,Congrats on your new car!!! And thank you for choosing Henderson Chevrolet!!  chevy  chevrolet  newcar  ,0
707,The response from Zoom customer care was not prompt. After making several calls to customer care they registered a complain for the break down and informed us that Mahindra Road Side Assitance (RSA) will pick up the vehicle and tow it for repair. The complain number provided was . Zoom did not offer any alternate vechicle for our trip though I mentioned that I have made hotel reservations in OOTY. ,1
708,"The Center for Auto Safety maintains a list of lawyers across the country who handle motor vehicle disputes ( Consumers can identify lawyers with expertise in motor vehicle and other consumer issues through the National Association of Consumer Advocates at  (go to its Resource Center scroll down until you see a list of ""NACA contacts in the area of . . . [different specialties such as Lemon Law]"").",0
709,dushyantkhurana Thank you for providing the requisite details Dushyant. We have shared them with our team and they will soon get in touch with you to address your concern.,3
710,check service records Insist on having look at service records look if any parts have been changed. check if the timing belt or chain has been replaced.             ,4
711,Exhaust System,0
712,How many Cylinder ,4
713,malfunction light on. Vehicle jerking and fuel smell. ,4
714,Once it had a break down and the service center guys (Hyson motors thrissur) took it and told us that it is a throttler issue and they fixed it. ,4
715,Frame & Body,0
716,A I would like to go on the freeway to test it for speed.,2
717,Malfunctioning Sensors,4
718,"""Our expert leasing consultant shares why more people are leasing cars. ",0
719,A That would be a great idea.,2
720,All of our vehicles go thru an extensive mechanical safety inspection,0
721,B Have you taken your driving test yet?,2
722,Is xma model worth buying since there are no features in xma?,0
723,Our Chief Technology Officer Rajendra Petkar was a part of the Autocar  BSVIConclave as one of the panelist for a discussion on Transition from BSIV to BSVI.  ConnectingAspirations ,3
724,"""RT PriceIsRight Zane is so excited to drive his new car... and by the looks of it so is his granddaughter!! ??",0
725,Does the vehicle leak any fluids such as oil antifreeze or any other essential fluid?       ,4
726,A Here's my Driver's License and Proof of Insurance.,2
727,What if I don t have a license ,2
728,"""Boy it would be nice if you could just pick the car you like buy it and drive off... but slow down! Make sure you  ",0
729,Car Seller Sure sir. We will have a look at Dzire first. It s a sedan car. Which model do you need?,0
730,My name is unmesh. I would like to raise a complaint regarding faulty product. ,4
731,If the dealer got the car as a trade-in does the dealer have the former owner's service orders and repair tickets? If so ask to see the service orders and repair tickets. Check whether the service orders include regular oil changes and other important maintenance items.,0
732,Cosmetic Issues and Other Minor Annoyances,4
733,3- there was  gm less gas in the ac.150gm gas filled but still not cooling well.,4
734, talonzout  talonsout  blueteam  lancer  mitsubishi  newcar ,0
735,S94966747 Hi thank you for bringing this to our attention. The sticker of another variant has incorrectly been put here. We regret the inconvenience caused. Do get back to us if you need any further assistance and we d be glad to help you.,3
736,Hubster and I made our first purchase together as a married couple yesterday and got ourselves a new car ?? it s PEE  ,0
737,If mileage is very poor that is what will be. ,4
738,abhilashgautam Hi Abhilash thank you for the appreciation. Customer service and satisfaction is of utmost importance to us. We aim at delivering the best of our services to the customers and always strive to make their experience even better.,3
739,A I want to take the car up to freeway speed.,2
740,A Friday will be fine.,2
741,arranged. If other drivers see an open bonnet,1
742,Why are your prices so much better than most dealers?     ,4
743,buyer i like this one the black one it is my favorite colour of car,0
744,What does it work on ?,2
745,We would like to bring to their kind notice that nd day of the vehicle purchase itself the moisture content was seen and only after  days we had installed cut out. Before buying a tata car they promise a good after sales service. But this is what we get.,4
746,RT autocarindiamag Rajendra Petkar CTO TataMotors Urea tank fitment (SCR) is a packaging challenge on Passenger Vehicles and it took ,3
747,"""RT TCHarrisonFord Old vs new! What are your thoughts on the new Puma? ??",0
748,raviranjan_2oct Hi Ravi thank you for sharing the above details. However we also require your contact number as it will help us to get in touch with you and quickly address your concern.,3
749,We took vehicle to Tata Motors service center and found that it was a manufacturing defect.,1
750,Do the turn signals and cruise control work?    ,4
751,Are there any mechanical problems I need to know about?,0
752,aftabmohd317                                              |                            |,3
753,Check if you do not grind the gears while shifting.    ,4
754,When i buy turck your company dealer tell me truck fuel average near about .5k. Mlitre but it not more than .5k. Mlitre.,4
755,Did the dealer get the car as a trade-in or at an auction? If the dealer got the car at an auction the dealer may not know much about the car's history.,0
756,I am complaining about my tata Tiago car xz diesel I inform you that after km check engine light (open injector circuit) issue come and it's not resolved after three time service by tata workshop(tata tero workshop South Delhi) .,4
757,Can tata manufacture engine without number & use old engine plate!!! ,4
758,Warranty is one of the most important questions to ask when buying a car. It shows you how much trust the manufacturer has in the quality of the vehicle.,0
759,Why the AC is not working.,4
760,prashant18910                                                                 DM                    ,3
761,What special about this carbike,2
762,DINESH20042013 Hi Dinesh thank you for writing to us. To view the price of the Tata Tiago across all variants please click here  and select your city name. Do let us know if you require any further assistance and we would be happy to help!,3
763,When we minutely examined this time it revealed that it was due to incursion of rain water dripping on the air filter from driver s side wiper (Base of) water spray nozzle.,1
764,Look for a major exit. Note landmarks such as service stations restaurants shopping centres and business complexes. Do you remember the last exit name or any numbered signs near your location? This will be useful to know when calling for assistance.,1
765,When exiting the vehicle stay away from oncoming traffic and exit through the side of the vehicle facing away from traffic.,1
766,1. Getting break issue (Not working properly) informed to service center people at the time of giving car for (1st servicing nd service rd service also).,1
767,seller of course just follow me,0
768,Reflective triangles road flares and small orange cones can be used to alert other drivers to your location. ,1
769,preetamaasish Hi Preetam we will surely help you with this. Please share your's and your referrals contact details vehicle model and dealership information via DM so that our team can connect with you for quicker assistance.,3
770,To ensure you are fully chargedinvest intelligent charger to connect the battery for long period.,1
771,Ask questions about vehicle features you may have heard of as well and let them show you.,2
772,when i check the rim of the tyre also got damage (Even on the ,4
773,Rahul11600830 Hi Rahul we trust that the request raised by you have been addressed. Do get back to us if you need any further assistance and we d be glad to help you.,3
774,When you call say something likeI rented a car from your agency two days ago and the vehicle just broke down on the side of Interstate I-70 by mile marker . I d like to have a replacement vehicle; ,1
775,"""Congratulations to these very happy customers who have all collected their new Nissan cars from us! ????",0
776,commandur Hi we regret the inconvenience you have had to face and have forwarded your concern to the relevant team. They will soon contact you to assist further.,3
777,sac_kaushik Hi Nirbhay please allow us some time to get this checked with our team and we will get back to you soon with an update. We value your cooperation in the meantime.,3
778,How much milage does the car give?,2
