,text,label
276,I can t get the engine to start but if I take a taxi to your office could you set me up with a replacement rental vehicle? ,1
277,Burt	Why didn't you show up for class this morning?	,1
278,I face major problem on about  km & .25 year o[censored]sage over head rocor set (Hla) failure suddenly. Which is abnormal case as per general opinion.,1
279,To ensure you are fully chargedinvest intelligent charger to connect the battery for long period.,1
280,Burt	Maybe you can lease a car.  It doesn't cost much.  I know Toyota is running a promotion.	,1
281,In Asheville I went out to the car one morning and it wouldn t start. After a few minutes of diagnostic work  Brian determined that the starter was dead.,1
282,Hope this answer was helpful. If you got further queries please drop a message and let me know in the comments.,1
283,Do not attempt to drive the car further after a breakdown. Doing so could further damage the vehicle and put yourself and passengers at risk.,1
284,Revert back in positive way and as early as possible. If you need supportive documents let me know i will provide you.service center. ,1
285,Engine of car switch off automatical and refuse to start. ,1
286,Then after running of more  km over head hla rocker set & main sharf failure again. Car suddenly block. This event take mine another -4 week of car. This time it cost me  inr (Invoice pramukh tata  ipraur[protected]) date[protected],1
287,1) The amount paid for the remaining hours would be refunded.,1
288,Firstlyget your car off the road and turn on the Hazard lamps. Inform your friends or parents (with the one u r living) .Then call the brand of the vehicle you are driving they provide walk in service wherever you are!You can just try getting help from the vehicles that pass by. You can even try calling the cops.,1
289,They can at times be fixed by changing the battery but when the issue is detected on the onboard computer the mechanic may have to identify the cause of the problem by plugging their PC into your car.,1
290,For that issue i have intimated to kakinada sales executive (Who have sold me the car) and also visited kakinada service center  to  times and for every manual service i use to tell the same problem and every time they use to clean the ac filter only but problem was not resolved ,1
291, Ajay Gurdal on Jun  ,1
292,In a partial breakdown the vehicle may still be operable but its operation may become more limited or more dangerous or else its continued operation may contribute to further damage to the vehicle. Often when this occurs it may be possible to drive the vehicle to a garage thereby avoiding a tow.,1
293,If you cannot safely exit the vehicle and decide to stay in it keep your seat belt on at all times. If you can safely leave your vehicle leave by the passenger door and keep well back from the road on a verge or on the other side of the barrier if there is one. Keep a clear view of the oncoming traffic and don't stand in front of your vehicle.,1
294,3.Call for help The next step on the list is to call roadside assistance or the police to alert them to your predicament.,1
295,Just last week attending a new Los Angeles-area Cars & Coffee my upper radiator hose exploded as I pulled in. While the steam escaping was impressive and made for quite an entrance I was stranded thirty miles from home. ,1
296,Pull off the road.,1
297,I am waiting for the technician for -3 hours but no one is coming on the spot for rectified the fault. ,1
298,Alert other motorists by making your vehicle visible.,1
299,If you ve got a problem with your battery there s a good chance it ll be down to lots of short journeys or a poor electrical connection. Battery faults are the most common cause of breakdown ,1
300,Although you ll still be able to drive with bad brakes as you can imagine it s not recommended. Extremely worn brake pads or rotors can make it nearly impossible to stop which can lead to injury and damage to property. If you hear squealing rattling shaking or have problems while braking take your car into a repair shop immediately.,1
301,Call - Communicate your situation.,1
302,2. Make your car visible When you have brought the car to a stop out of the way of traffic indicate that you are stopped by using your emergency flashers. ,1
303,Dear sir i have purchased tata nexon xz+ diesal in jan  from mirzapur ok motors. ,1
304,Warning Always stay out of the road. Do not work on the vehicle or change a tire on the side of the road that is exposed to traffic.,1
305,Kindly suggest me the way to get it rectify....,1
306,9. Keep an eye out for uniformed police officers All highways and major roads are patrolled regularly. ,1
307,Watch carefully for oncoming traffic especially at night or in bad weather.,1
308,Step  Switch on the hazard lights. Use the hazard lights to indicate to other traffic that you are in distress and try to use hand signals while you try to get to the shoulder of the road.,1
309,and other factors make each incident unique. If you are familiar with the area and can find help within a short walk.,1
310,FlatDrain Battery,1
311,My family is in the car my good luck the car is just stop due to hand break otherwise some thing happen with my family. ,1
312, Harshadm on Mar  ,1
313,But this truck brake not properly working from  days this reason we have already idle stand trailer tata signa  at your workshop as on date .05.2019 ,1
314,The detail of car and address is as below . NAME  RABINDRA KR. PANDEY ADD TTS-I186 NTPC COLONY RIHAND NAGAR BIJPUR SONEBHADRA U.P -231223 MOB [protected] VEHICLE RC NO UP64S  FINANCER MAGMA FINCORP RENUKOOT INSURED BY  UNITED INDIA INSURANCE COMPANY RENUKOOT ,1
315,The moment you see you have fuelled with wrong fueldo not start the engine.,1
316,Burt	Zero down and $219 per month.	,1
317,Kevin	That's a good deal.  I might wanna consider it,1
318,My self betha s r c murthy and i have bought tata tigor xt diesel car from tata motors rjy with reg num ap05 eq  on[protected]. From the date of purchase i have facing trouble with ac it was not getting chill air frequently.,1
319,Kindly solve this problem,1
320,Describe any circumstances that may require special towing or transport considerations such as an unusual or rare vehicle large number of passengers infants medical needs or whether your vehicle requires special fuel.,1
321,Every time my visit to rjy service center they are checking with a temperature gauge and saying we will follow up with the problem but still they is no response from any of them. ,1
322,That said try to assess your unique situation and decide on a course of action.,1
323,Call this number-080  . I've read many positive reviews for this rescue team!,1
324,I request to Tata Motorsto provide the service as earliest as possible without any further delay and kindly provide and declare the service point in Sonebhadra District or in Waidhan so that we can make service on time and get the break down assistance and escape from the rude people and miss behave . Ask to tata motors to do the needful (reapir replace the car and provide the Rs  lacks for cover the losses as earliest as possible and save our long lasting relationship and away from legal formalities and action Thanks and Regards Rabindra Kumar Pandey [protected],1
325,Look for a major exit. Note landmarks such as service stations restaurants shopping centres and business complexes. Do you remember the last exit name or any numbered signs near your location? This will be useful to know when calling for assistance.,1
326,Once you re safely out of traffic use your cell phone to call  or your insurance company s roadside assistance phone number depending on the severity of the incident.[2],1
327,Burt	Wow.  Have you thought about getting a new car?	,1
328,Reg no  gj  rc  ,1
329,Never stand behind or directly in front of your vehicle as you risk being struck by drivers who might not see you.,1
330,Tata Motors   tata tiago stop on hills [Resolved],1
331,TATA Tigor MH-14-GY-2039 vehicle shift down from th gear to nd gear when running on the road during travel. ,1
332,I has personaaly towed to nearest point to my office near to guinea motors showroom.. ,1
333,So finally i have bought a faulty vehicle by paying lakhs of money who will be the responsible for this...???,1
334,Even if the breakdown is not serious i.e. the air conditioning doesn t work you should still notify the rental company as soon as you note the malfunction.[5] The sooner the company knows about a problem the less likely they ll be to hold you financially responsible.,1
335,Take care in getting out of the vehicle   it is best to exit from the side of the car that faces away from traffic which may be the passenger side door.,1
336,It s your responsibility to understand what services your roadside assistance or insurance policy will cover. ,1
337,The incident happen on .06.2019 at  pm when on the centre of the road my tata tiago car is suddenly stop (Breakdown) ,1
